n,scenario,run_id,method,pearson_r,fdr,sca
3,Balanced,113,Peer,0.992743,,0.979263
3,Balanced,113,Instructor,0.995053,,0.953702
3,Balanced,113,CATME,0.933996,,0.982640
3,Balanced,113,Shapley,0.999640,,0.947190
3,Balanced,114,Equal,0.000000,0.000000,0.812276
3,Balanced,114,Peer,0.998480,1.000000,0.977492
3,Balanced,114,Instructor,0.957960,1.000000,0.977514
3,Balanced,114,CATME,0.980609,1.000000,0.968907
3,Balanced,114,Shapley,0.982213,1.000000,0.921313
3,Balanced,115,Equal,0.000000,0.000000,0.791629
3,Balanced,115,Peer,0.994091,1.000000,0.998052
3,Balanced,115,Instructor,0.995240,1.000000,0.969726
3,Balanced,115,CATME,0.996636,1.000000,0.984818
3,Balanced,115,Shapley,0.995240,1.000000,0.890250
3,Balanced,116,Equal,0.000000,,0.915520
3,Balanced,116,Peer,0.958626,,0.983596
3,Balanced,116,Instructor,0.596013,,0.952191
3,Balanced,116,CATME,0.989914,,0.997689
3,Balanced,116,Shapley,0.999892,,0.947648
3,Balanced,117,Equal,0.000000,,0.987271
3,Balanced,117,Peer,0.842746,,0.966939
3,Balanced,117,Instructor,-0.040879,,0.961484
3,Balanced,117,CATME,0.999739,,0.966955
3,Balanced,117,Shapley,0.996059,,0.989270
3,Balanced,118,Equal,0.000000,,0.794619
3,Balanced,118,Peer,0.995476,,0.943286
3,Balanced,118,Instructor,0.971327,,0.936336
3,Balanced,118,CATME,0.997897,,0.932737
3,Balanced,118,Shapley,0.978314,,0.932478
3,Balanced,119,Equal,0.000000,,0.917814
3,Balanced,119,Peer,0.981169,,0.988459
3,Balanced,119,Instructor,0.912984,,0.850229
3,Balanced,119,CATME,0.846304,,0.977750
3,Balanced,119,Shapley,0.999822,,0.946593
3,Balanced,120,Equal,0.000000,,0.911616
3,Balanced,120,Peer,0.883195,,0.977906
3,Balanced,120,Instructor,0.938423,,0.941949
3,Balanced,120,CATME,0.997792,,0.990606
3,Balanced,120,Shapley,0.999759,,0.955421
3,Balanced,121,Equal,0.000000,,0.869347
3,Balanced,121,Peer,0.999391,,0.978827
3,Balanced,121,Instructor,0.999993,,0.879087
3,Balanced,121,CATME,0.999867,,0.995503
3,Balanced,121,Shapley,0.992376,,0.944868
3,Balanced,122,Equal,0.000000,,0.900650
3,Balanced,122,Peer,0.952419,,0.982470
3,Balanced,122,Instructor,0.983152,,0.996402
3,Balanced,122,CATME,0.980023,,0.998774
3,Balanced,122,Shapley,0.999397,,0.944513
3,Balanced,123,Equal,0.000000,,0.862477
3,Balanced,123,Peer,0.982888,,0.998050
3,Balanced,123,Instructor,0.739386,,0.996849
3,Balanced,123,CATME,0.989227,,0.994350
3,Balanced,123,Shapley,0.991073,,0.940838
3,Balanced,124,Equal,0.000000,,0.933624
3,Balanced,124,Peer,0.928383,,0.946353
3,Balanced,124,Instructor,0.879990,,0.923548
3,Balanced,124,CATME,0.991986,,0.992710
3,Balanced,124,Shapley,0.998822,,0.954071
3,Balanced,125,Equal,0.000000,0.000000,0.726535
3,Balanced,125,Peer,0.980239,1.000000,0.898189
3,Balanced,125,Instructor,0.996015,1.000000,0.949143
3,Balanced,125,CATME,0.998984,1.000000,0.935503
3,Balanced,125,Shapley,0.996015,1.000000,0.940132
3,Balanced,126,Equal,0.000000,,0.951854
3,Balanced,126,Peer,0.991074,,0.933402
3,Balanced,126,Instructor,0.928711,,0.957664
3,Balanced,126,CATME,0.999707,,0.980407
3,Balanced,126,Shapley,0.996521,,0.953577
3,Balanced,127,Equal,0.000000,0.000000,0.791122
3,Balanced,127,Peer,0.889721,1.000000,0.975176
3,Balanced,127,Instructor,0.854104,1.000000,0.900319
3,Balanced,127,CATME,0.979892,1.000000,0.999219
3,Balanced,127,Shapley,0.972163,1.000000,0.924257
3,Balanced,128,Equal,0.000000,,0.956601
3,Balanced,128,Peer,0.999856,,0.994473
3,Balanced,128,Instructor,0.921253,,0.935947
3,Balanced,128,CATME,0.972004,,0.992312
3,Balanced,128,Shapley,0.998718,,0.969164
3,Balanced,129,Equal,0.000000,,0.795647
3,Balanced,129,Peer,0.999755,,0.949991
3,Balanced,129,Instructor,0.941773,,0.933156
3,Balanced,129,CATME,0.997127,,0.957637
3,Balanced,129,Shapley,0.975403,,0.918064
3,Balanced,130,Equal,0.000000,,0.817972
3,Balanced,130,Peer,0.942656,,0.974178
3,Balanced,130,Instructor,0.992972,,0.983202
3,Balanced,130,CATME,0.990507,,0.991825
3,Balanced,130,Shapley,0.979252,,0.930530
3,Balanced,131,Equal,0.000000,,0.928450
3,Balanced,131,Peer,0.988810,,0.988879
3,Balanced,131,Instructor,-0.756435,,0.982521
3,Balanced,131,CATME,0.996531,,0.987628
3,Balanced,131,Shapley,0.999999,,0.953983
3,Balanced,132,Equal,0.000000,,0.937875
3,Balanced,132,Peer,-0.703728,,0.975879
3,Balanced,132,Instructor,-0.827096,,0.928154
3,Balanced,132,CATME,0.997148,,0.972894
3,Balanced,132,Shapley,0.999465,,0.958852
3,Balanced,133,Equal,0.000000,,0.887230
3,Balanced,133,Peer,0.973847,,0.937475
3,Balanced,133,Instructor,0.863679,,0.961822
3,Balanced,133,CATME,0.977889,,0.984187
3,Balanced,133,Shapley,0.998399,,0.940746
3,Balanced,134,Equal,0.000000,,0.876894
3,Balanced,134,Peer,0.871850,,0.967926
3,Balanced,134,Instructor,0.922635,,0.994747
3,Balanced,134,CATME,0.969724,,0.989141
3,Balanced,134,Shapley,0.997988,,0.953823
3,Balanced,135,Equal,0.000000,,0.844078
3,Balanced,135,Peer,0.988476,,0.948392
3,Balanced,135,Instructor,0.953301,,0.936651
3,Balanced,135,CATME,0.997569,,0.955978
3,Balanced,135,Shapley,0.999173,,0.954818
3,Balanced,136,Equal,0.000000,,0.816762
3,Balanced,136,Peer,0.890536,,0.981952
3,Balanced,136,Instructor,0.852009,,0.971031
3,Balanced,136,CATME,0.964986,,0.956463
3,Balanced,136,Shapley,0.989568,,0.943473
3,Balanced,137,Equal,0.000000,,0.892895
3,Balanced,137,Peer,0.555950,,0.918029
3,Balanced,137,Instructor,0.914940,,0.954872
3,Balanced,137,CATME,0.910197,,0.947361
3,Balanced,137,Shapley,0.997229,,0.948790
3,Balanced,138,Equal,0.000000,,0.894973
3,Balanced,138,Peer,0.967474,,0.972510
3,Balanced,138,Instructor,0.779404,,0.987663
3,Balanced,138,CATME,0.896290,,0.977048
3,Balanced,138,Shapley,1.000000,,0.938088
3,Balanced,139,Equal,0.000000,,0.837130
3,Balanced,139,Peer,0.997318,,0.954863
3,Balanced,139,Instructor,0.885268,,0.956173
3,Balanced,139,CATME,0.997173,,0.994671
3,Balanced,139,Shapley,0.987285,,0.943260
3,Balanced,140,Equal,0.000000,,0.780331
3,Balanced,140,Peer,0.907424,,0.936145
3,Balanced,140,Instructor,0.699519,,0.932415
3,Balanced,140,CATME,0.997115,,0.948184
3,Balanced,140,Shapley,0.993988,,0.939223
3,Balanced,141,Equal,0.000000,,0.906742
3,Balanced,141,Peer,0.842917,,0.932102
3,Balanced,141,Instructor,0.999300,,0.993992
3,Balanced,141,CATME,0.998202,,0.993857
3,Balanced,141,Shapley,0.999562,,0.955029
3,Balanced,142,Equal,0.000000,,0.902238
3,Balanced,142,Peer,0.988307,,0.901855
3,Balanced,142,Instructor,0.793205,,0.984813
3,Balanced,142,CATME,0.999811,,0.964123
3,Balanced,142,Shapley,0.999960,,0.942327
3,Balanced,143,Equal,0.000000,,0.924239
3,Balanced,143,Peer,0.921590,,0.985107
3,Balanced,143,Instructor,0.999989,,0.988859
3,Balanced,143,CATME,0.995084,,0.993271
3,Balanced,143,Shapley,0.999598,,0.950944
3,Balanced,144,Equal,0.000000,,0.882188
3,Balanced,144,Peer,0.859740,,0.927923
3,Balanced,144,Instructor,0.965451,,0.982270
3,Balanced,144,CATME,0.995820,,0.987954
3,Balanced,144,Shapley,0.996098,,0.950176
3,Balanced,145,Equal,0.000000,0.000000,0.805909
3,Balanced,145,Peer,0.996578,1.000000,0.999710
3,Balanced,145,Instructor,0.999346,1.000000,0.825057
3,Balanced,145,CATME,0.987860,1.000000,0.997997
3,Balanced,145,Shapley,0.982071,1.000000,0.917496
3,Balanced,146,Equal,0.000000,,0.943470
3,Balanced,146,Peer,0.056586,,0.990170
3,Balanced,146,Instructor,0.738634,,0.935808
3,Balanced,146,CATME,0.814039,,0.980784
3,Balanced,146,Shapley,0.999967,,0.964963
3,Balanced,147,Equal,0.000000,0.000000,0.764587
3,Balanced,147,Peer,0.897024,1.000000,0.975832
3,Balanced,147,Instructor,0.990292,0.000000,0.934009
3,Balanced,147,CATME,0.996901,1.000000,0.927441
3,Balanced,147,Shapley,0.995938,1.000000,0.936165
3,Balanced,148,Equal,0.000000,,0.962684
3,Balanced,148,Peer,0.492887,,0.972182
3,Balanced,148,Instructor,0.143163,,0.921743
3,Balanced,148,CATME,0.973574,,0.966448
3,Balanced,148,Shapley,0.999965,,0.955100
3,Balanced,149,Equal,0.000000,,0.787736
3,Balanced,149,Peer,0.908123,,0.959674
3,Balanced,149,Instructor,0.832085,,0.981239
3,Balanced,149,CATME,0.996662,,0.960123
3,Balanced,149,Shapley,0.978938,,0.931721
3,Balanced,150,Equal,0.000000,,0.751510
3,Balanced,150,Peer,0.931529,,0.981101
3,Balanced,150,Instructor,0.811975,,0.976501
3,Balanced,150,CATME,0.994211,,0.946103
3,Balanced,150,Shapley,0.961866,,0.900223
3,Balanced,151,Equal,0.000000,,0.936359
3,Balanced,151,Peer,0.999790,,0.966778
3,Balanced,151,Instructor,0.833954,,0.914879
3,Balanced,151,CATME,0.992936,,0.978331
3,Balanced,151,Shapley,0.999425,,0.957749
3,Balanced,152,Equal,0.000000,,0.763758
3,Balanced,152,Peer,0.982985,,0.965043
3,Balanced,152,Instructor,0.960323,,0.969057
3,Balanced,152,CATME,0.999978,,0.971469
3,Balanced,152,Shapley,0.993481,,0.934079
3,Balanced,153,Equal,0.000000,,0.879792
3,Balanced,153,Peer,0.760323,,0.978854
3,Balanced,153,Instructor,0.797287,,0.958218
3,Balanced,153,CATME,0.986426,,0.990108
3,Balanced,153,Shapley,0.998745,,0.955015
3,Balanced,154,Equal,0.000000,,0.662797
3,Balanced,154,Peer,0.941015,,0.973874
3,Balanced,154,Instructor,0.999607,,0.969303
3,Balanced,154,CATME,0.994043,,0.921695
3,Balanced,154,Shapley,0.990983,,0.877015
3,Balanced,155,Equal,0.000000,,0.816692
3,Balanced,155,Peer,0.998257,,0.975095
3,Balanced,155,Instructor,0.573654,,0.967172
3,Balanced,155,CATME,0.998638,,0.999018
3,Balanced,155,Shapley,0.981740,,0.924854
3,Balanced,156,Equal,0.000000,,0.823361
3,Balanced,156,Peer,0.990220,,0.992047
3,Balanced,156,Instructor,0.985140,,0.947615
3,Balanced,156,CATME,0.988790,,0.956360
3,Balanced,156,Shapley,0.994865,,0.915315
3,Balanced,157,Equal,0.000000,,0.927760
3,Balanced,157,Peer,0.999961,,0.978701
3,Balanced,157,Instructor,0.820645,,0.901927
3,Balanced,157,CATME,0.941454,,0.998847
3,Balanced,157,Shapley,0.998802,,0.948051
3,Balanced,158,Equal,0.000000,,0.996774
3,Balanced,158,Peer,0.944675,,0.978908
3,Balanced,158,Instructor,-0.195181,,0.954191
3,Balanced,158,CATME,-0.610937,,0.975937
3,Balanced,158,Shapley,0.996762,,0.997353
3,Balanced,159,Equal,0.000000,,0.864778
3,Balanced,159,Peer,0.818224,,0.943817
3,Balanced,159,Instructor,0.419218,,0.929137
3,Balanced,159,CATME,0.983479,,0.965807
3,Balanced,159,Shapley,0.992243,,0.946829
3,Balanced,160,Equal,0.000000,0.000000,0.755206
3,Balanced,160,Peer,0.935572,1.000000,0.941991
3,Balanced,160,Instructor,0.996324,0.000000,0.899210
3,Balanced,160,CATME,0.952212,1.000000,0.910235
3,Balanced,160,Shapley,0.999776,0.000000,0.937896
3,Balanced,161,Equal,0.000000,,0.836635
3,Balanced,161,Peer,0.993217,,0.945609
3,Balanced,161,Instructor,0.843619,,0.961777
3,Balanced,161,CATME,0.999862,,0.975997
3,Balanced,161,Shapley,0.987736,,0.929866
3,Balanced,162,Equal,0.000000,,0.894009
3,Balanced,162,Peer,0.978758,,0.944266
3,Balanced,162,Instructor,0.401283,,0.954334
3,Balanced,162,CATME,0.978545,,0.987669
3,Balanced,162,Shapley,0.998616,,0.943565
3,Balanced,163,Equal,0.000000,,0.830064
3,Balanced,163,Peer,0.763928,,0.987268
3,Balanced,163,Instructor,0.944562,,0.992901
3,Balanced,163,CATME,0.981855,,0.956806
3,Balanced,163,Shapley,0.991072,,0.945967
3,Balanced,164,Equal,0.000000,,0.849716
3,Balanced,164,Peer,0.992213,,0.940812
3,Balanced,164,Instructor,0.867016,,0.907844
3,Balanced,164,CATME,0.991576,,0.997042
3,Balanced,164,Shapley,0.988337,,0.937048
3,Balanced,165,Equal,0.000000,,0.798525
3,Balanced,165,Peer,0.995129,,0.996190
3,Balanced,165,Instructor,0.942035,,0.901740
3,Balanced,165,CATME,0.977566,,0.973602
3,Balanced,165,Shapley,0.985256,,0.937868
3,Balanced,166,Equal,0.000000,,0.914567
3,Balanced,166,Peer,0.901973,,0.977458
3,Balanced,166,Instructor,0.988965,,0.956699
3,Balanced,166,CATME,0.994630,,0.974158
3,Balanced,166,Shapley,0.999950,,0.957053
3,Balanced,167,Equal,0.000000,,0.913051
3,Balanced,167,Peer,0.997498,,0.971716
3,Balanced,167,Instructor,0.916433,,0.984901
3,Balanced,167,CATME,0.918506,,0.999086
3,Balanced,167,Shapley,0.999709,,0.949848
3,Balanced,168,Equal,0.000000,,0.917156
3,Balanced,168,Peer,0.772341,,0.987959
3,Balanced,168,Instructor,1.000000,,0.928070
3,Balanced,168,CATME,0.805973,,0.975108
3,Balanced,168,Shapley,0.999994,,0.948705
3,Balanced,169,Equal,0.000000,,0.823520
3,Balanced,169,Peer,0.989847,,0.969284
3,Balanced,169,Instructor,0.974897,,0.950535
3,Balanced,169,CATME,0.976771,,0.950266
3,Balanced,169,Shapley,0.981924,,0.937648
3,Balanced,170,Equal,0.000000,,0.804516
3,Balanced,170,Peer,0.980325,,0.862151
3,Balanced,170,Instructor,0.980325,,0.876835
3,Balanced,170,CATME,0.973255,,0.960144
3,Balanced,170,Shapley,0.980666,,0.917809
3,Balanced,171,Equal,0.000000,,0.748879
3,Balanced,171,Peer,0.971689,,0.931779
3,Balanced,171,Instructor,0.999369,,0.889861
3,Balanced,171,CATME,0.952550,,0.944527
3,Balanced,171,Shapley,0.968233,,0.913530
3,Balanced,172,Equal,0.000000,,0.949487
3,Balanced,172,Peer,0.800419,,0.972603
3,Balanced,172,Instructor,0.311247,,0.996120
3,Balanced,172,CATME,0.991104,,0.982694
3,Balanced,172,Shapley,0.999719,,0.967081
3,Balanced,173,Equal,0.000000,,0.824298
3,Balanced,173,Peer,0.969644,,0.948368
3,Balanced,173,Instructor,0.840234,,0.962290
3,Balanced,173,CATME,0.955351,,0.965270
3,Balanced,173,Shapley,0.993931,,0.947460
3,Balanced,174,Equal,0.000000,,0.796222
3,Balanced,174,Peer,0.996281,,0.989264
3,Balanced,174,Instructor,0.681147,,0.934405
3,Balanced,174,CATME,0.941464,,0.954323
3,Balanced,174,Shapley,0.995329,,0.943934
3,Balanced,175,Equal,0.000000,,0.843536
3,Balanced,175,Peer,0.759739,,0.965066
3,Balanced,175,Instructor,0.787805,,0.983703
3,Balanced,175,CATME,0.912271,,0.975826
3,Balanced,175,Shapley,0.996512,,0.951437
3,Balanced,176,Equal,0.000000,0.000000,0.776797
3,Balanced,176,Peer,0.970074,1.000000,0.995303
3,Balanced,176,Instructor,0.895540,1.000000,0.987847
3,Balanced,176,CATME,0.868319,0.000000,0.976825
3,Balanced,176,Shapley,0.997639,1.000000,0.941324
3,Balanced,177,Equal,0.000000,,0.899930
3,Balanced,177,Peer,0.813960,,0.978166
3,Balanced,177,Instructor,0.606431,,0.956751
3,Balanced,177,CATME,0.906511,,0.972843
3,Balanced,177,Shapley,0.998339,,0.950698
3,Balanced,178,Equal,0.000000,,0.948101
3,Balanced,178,Peer,0.566318,,0.986503
3,Balanced,178,Instructor,0.676915,,0.978384
3,Balanced,178,CATME,0.996368,,0.965394
3,Balanced,178,Shapley,0.999986,,0.955270
3,Balanced,179,Equal,0.000000,,0.832425
3,Balanced,179,Peer,0.993525,,0.983899
3,Balanced,179,Instructor,0.977492,,0.928798
3,Balanced,179,CATME,0.998748,,0.967133
3,Balanced,179,Shapley,0.986446,,0.928957
3,Balanced,180,Equal,0.000000,,0.879618
3,Balanced,180,Peer,0.997047,,0.939235
3,Balanced,180,Instructor,0.876996,,0.913520
3,Balanced,180,CATME,0.998805,,0.992793
3,Balanced,180,Shapley,0.998646,,0.936638
3,Balanced,181,Equal,0.000000,,0.850748
3,Balanced,181,Peer,0.922876,,0.946912
3,Balanced,181,Instructor,0.987007,,0.991013
3,Balanced,181,CATME,0.976322,,0.934691
3,Balanced,181,Shapley,0.987758,,0.939936
3,Balanced,182,Equal,0.000000,,0.923016
3,Balanced,182,Peer,0.984166,,0.975800
3,Balanced,182,Instructor,0.762418,,0.986858
3,Balanced,182,CATME,0.980346,,0.982131
3,Balanced,182,Shapley,0.999999,,0.951202
3,Balanced,183,Equal,0.000000,,0.857131
3,Balanced,183,Peer,0.949028,,0.978692
3,Balanced,183,Instructor,0.634242,,0.955425
3,Balanced,183,CATME,0.996841,,0.999426
3,Balanced,183,Shapley,0.990268,,0.938548
3,Balanced,184,Equal,0.000000,,0.915504
3,Balanced,184,Peer,0.791440,,0.923138
3,Balanced,184,Instructor,0.913435,,0.970076
3,Balanced,184,CATME,0.979682,,0.975799
3,Balanced,184,Shapley,0.999965,,0.957208
3,Balanced,185,Equal,0.000000,,0.764234
3,Balanced,185,Peer,0.954947,,0.941528
3,Balanced,185,Instructor,0.856221,,0.887962
3,Balanced,185,CATME,0.912596,,0.974122
3,Balanced,185,Shapley,0.989802,,0.931910
3,Balanced,186,Equal,0.000000,,0.772371
3,Balanced,186,Peer,0.988173,,0.923629
3,Balanced,186,Instructor,0.996752,,0.989125
3,Balanced,186,CATME,0.944491,,0.933813
3,Balanced,186,Shapley,0.967573,,0.910896
3,Balanced,187,Equal,0.000000,0.000000,0.719151
3,Balanced,187,Peer,0.989478,0.000000,0.877086
3,Balanced,187,Instructor,0.899189,1.000000,0.941114
3,Balanced,187,CATME,0.976828,1.000000,0.965691
3,Balanced,187,Shapley,0.993660,1.000000,0.915958
3,Balanced,188,Equal,0.000000,,0.973544
3,Balanced,188,Peer,0.836695,,0.973493
3,Balanced,188,Instructor,0.963445,,0.924276
3,Balanced,188,CATME,0.627257,,0.983317
3,Balanced,188,Shapley,0.996849,,0.978884
3,Balanced,189,Equal,0.000000,,0.975491
3,Balanced,189,Peer,0.998560,,0.967026
3,Balanced,189,Instructor,0.192405,,0.968204
3,Balanced,189,CATME,0.959331,,0.993566
3,Balanced,189,Shapley,0.999842,,0.970067
3,Balanced,190,Equal,0.000000,0.000000,0.700917
3,Balanced,190,Peer,0.998718,1.000000,0.822702
3,Balanced,190,Instructor,0.930356,1.000000,0.778378
3,Balanced,190,CATME,0.922374,1.000000,0.930141
3,Balanced,190,Shapley,0.952800,1.000000,0.948741
3,Balanced,191,Equal,0.000000,,0.837528
3,Balanced,191,Peer,0.996901,,0.984075
3,Balanced,191,Instructor,0.977449,,0.995690
3,Balanced,191,CATME,0.967025,,0.965516
3,Balanced,191,Shapley,0.999986,,0.956902
3,Balanced,192,Equal,0.000000,,0.835183
3,Balanced,192,Peer,0.844746,,0.944922
3,Balanced,192,Instructor,0.996562,,0.980043
3,Balanced,192,CATME,0.999881,,0.974085
3,Balanced,192,Shapley,0.987655,,0.929125
3,Balanced,193,Equal,0.000000,,0.908082
3,Balanced,193,Peer,0.461116,,0.978809
3,Balanced,193,Instructor,0.880386,,0.888901
3,Balanced,193,CATME,0.869292,,0.963209
3,Balanced,193,Shapley,0.999917,,0.957278
3,Balanced,194,Equal,0.000000,,0.844191
3,Balanced,194,Peer,0.867308,,0.975216
3,Balanced,194,Instructor,0.937480,,0.960683
3,Balanced,194,CATME,0.961914,,0.970489
3,Balanced,194,Shapley,0.992528,,0.947999
3,Balanced,195,Equal,0.000000,,0.902785
3,Balanced,195,Peer,0.988562,,0.962012
3,Balanced,195,Instructor,0.550870,,0.928827
3,Balanced,195,CATME,0.974568,,0.991373
3,Balanced,195,Shapley,0.999884,,0.957402
3,Balanced,196,Equal,0.000000,,0.908791
3,Balanced,196,Peer,0.835550,,0.942370
3,Balanced,196,Instructor,0.992059,,0.975216
3,Balanced,196,CATME,0.999055,,0.999561
3,Balanced,196,Shapley,0.999948,,0.957574
3,Balanced,197,Equal,0.000000,,0.973538
3,Balanced,197,Peer,0.516395,,0.877334
3,Balanced,197,Instructor,-0.308052,,0.947837
3,Balanced,197,CATME,0.678861,,0.934319
3,Balanced,197,Shapley,0.999710,,0.968265
3,Balanced,198,Equal,0.000000,,0.858658
3,Balanced,198,Peer,0.994858,,0.962765
3,Balanced,198,Instructor,0.474543,,0.954593
3,Balanced,198,CATME,0.999854,,0.968294
3,Balanced,198,Shapley,0.997970,,0.929405
3,Balanced,199,Equal,0.000000,,0.946048
3,Balanced,199,Peer,0.994185,,0.991801
3,Balanced,199,Instructor,-0.036329,,0.986936
3,Balanced,199,CATME,0.961473,,0.990894
3,Balanced,199,Shapley,0.996827,,0.957816
3,Balanced,200,Equal,0.000000,,0.987109
3,Balanced,200,Peer,-0.788261,,0.996591
3,Balanced,200,Instructor,0.999880,,0.940308
3,Balanced,200,CATME,0.927589,,0.985580
3,Balanced,200,Shapley,0.998481,,0.990406
3,Balanced,201,Equal,0.000000,,0.836930
3,Balanced,201,Peer,0.999995,,0.997550
3,Balanced,201,Instructor,0.990548,,0.983963
3,Balanced,201,CATME,0.999450,,0.961823
3,Balanced,201,Shapley,0.984850,,0.934291
3,Balanced,202,Equal,0.000000,,0.933599
3,Balanced,202,Peer,0.999767,,0.952928
3,Balanced,202,Instructor,-0.773292,,0.969136
3,Balanced,202,CATME,0.977476,,0.986109
3,Balanced,202,Shapley,0.999603,,0.951543
3,Balanced,203,Equal,0.000000,,0.851096
3,Balanced,203,Peer,0.828348,,0.947431
3,Balanced,203,Instructor,0.560652,,0.980069
3,Balanced,203,CATME,0.789121,,0.991375
3,Balanced,203,Shapley,0.997174,,0.952559
3,Balanced,204,Equal,0.000000,,0.910301
3,Balanced,204,Peer,0.812535,,0.993674
3,Balanced,204,Instructor,0.944434,,0.898503
3,Balanced,204,CATME,0.998467,,0.978884
3,Balanced,204,Shapley,0.999393,,0.951456
3,Balanced,205,Equal,0.000000,,0.981903
3,Balanced,205,Peer,0.766598,,0.919779
3,Balanced,205,Instructor,-0.338924,,0.988734
3,Balanced,205,CATME,0.539892,,0.990552
3,Balanced,205,Shapley,0.998465,,0.986600
3,Balanced,206,Equal,0.000000,,0.914221
3,Balanced,206,Peer,0.812972,,0.999459
3,Balanced,206,Instructor,0.239825,,0.968708
3,Balanced,206,CATME,0.937788,,0.964917
3,Balanced,206,Shapley,0.999589,,0.944119
3,Balanced,207,Equal,0.000000,,0.902627
3,Balanced,207,Peer,0.878844,,0.984996
3,Balanced,207,Instructor,0.987714,,0.965453
3,Balanced,207,CATME,0.973448,,0.996836
3,Balanced,207,Shapley,0.999323,,0.945822
3,Balanced,208,Equal,0.000000,,0.952969
3,Balanced,208,Peer,0.925034,,0.988550
3,Balanced,208,Instructor,0.017245,,0.948461
3,Balanced,208,CATME,0.611366,,0.983225
3,Balanced,208,Shapley,0.996182,,0.955431
3,Balanced,209,Equal,0.000000,,0.906259
3,Balanced,209,Peer,0.940002,,0.996485
3,Balanced,209,Instructor,0.197047,,0.966773
3,Balanced,209,CATME,0.995128,,0.997083
3,Balanced,209,Shapley,0.999793,,0.956465
3,Balanced,210,Equal,0.000000,,0.828101
3,Balanced,210,Peer,0.963993,,0.938462
3,Balanced,210,Instructor,-0.031429,,0.927760
3,Balanced,210,CATME,0.887744,,0.999944
3,Balanced,210,Shapley,0.991346,,0.945985
3,Balanced,211,Equal,0.000000,,0.870499
3,Balanced,211,Peer,0.994577,,0.989746
3,Balanced,211,Instructor,0.967673,,0.994336
3,Balanced,211,CATME,0.999950,,0.985781
3,Balanced,211,Shapley,0.993446,,0.947682
3,Balanced,212,Equal,0.000000,0.000000,0.775371
3,Balanced,212,Peer,1.000000,1.000000,0.987823
